ngram	w1	w2	w3	n
penumpang_di_depannya	penumpang	di	depannya	1
penumpang_kedepan_untuk	penumpang	kedepan	untuk	1
penyeberangan_di_depan	penyeberangan	di	depan	1
penyelengga-raan_tahun_depan	penyelengga-raan	tahun	depan	1
penyelenggara_hingga_kedepannya	penyelenggara	hingga	kedepannya	1
penyelenggaraannya_tahun_depan	penyelenggaraannya	tahun	depan	1
penyem-purnaan_ke_depannya	penyem-purnaan	ke	depannya	1
penyerang_di_depan	penyerang	di	depan	1
penyi-dikan_kedepan_nanti	penyi-dikan	kedepan	nanti	1
penyiaran_ke_depan	penyiaran	ke	depan	1
penyidikan_ke_depan	penyidikan	ke	depan	1
penyidikan_kedepan_tutur	penyidikan	kedepan	tutur	1
penyidikannya_ke_depan	penyidikannya	ke	depan	1
per_depan_serta	per	depan	serta	1
per-soalan_masa_depan	per-soalan	masa	depan	1
per-tengahan_tahun_depan	per-tengahan	tahun	depan	1
perampasan_di_depan	perampasan	di	depan	1
peran_di_depan	peran	di	depan	1
peran_ke_depan	peran	ke	depan	1
perang_dan_mengedepankan	perang	dan	mengedepankan	1
perang_tetapi_menge-depankan	perang	tetapi	menge-depankan	1
perawatannya_ke_depan	perawatannya	ke	depan	1
perbaikan_daerah_kedepan	perbaikan	daerah	kedepan	1
perbaikan_ke_depannya	perbaikan	ke	depannya	1
perbaikan_ke-depannya_ungkap	perbaikan	ke-depannya	ungkap	1
perbaiki_ke_depan	perbaiki	ke	depan	1
perbatasan_atau_terdepan	perbatasan	atau	terdepan	1
perbatasan_ke_depannya	perbatasan	ke	depannya	1
perbatasan_masyarakat_terdepan	perbatasan	masyarakat	terdepan	1
perbatasan_mengedepankan_bagaimana	perbatasan	mengedepankan	bagaimana	1
percaya_ke_depan	percaya	ke	depan	1
percaya_masa_depan	percaya	masa	depan	1
perdamaian_ke_depan	perdamaian	ke	depan	1
perdampingan_dengan_megedepankan	perdampingan	dengan	megedepankan	1
perebutan_tahun_depan	perebutan	tahun	depan	1
perekonomian_ke_depan	perekonomian	ke	depan	1
perekonomian_masa_depan	perekonomian	masa	depan	1
perempatan_depan_patung	perempatan	depan	patung	1
peren-canaan_tahun_depan	peren-canaan	tahun	depan	1
perencanaan_masa_depan	perencanaan	masa	depan	1
performa_mesin_terdepan	performa	mesin	terdepan	1
perhatian_ke_depan	perhatian	ke	depan	1
perhatikan_masa_depan	perhatikan	masa	depan	1
perikanan_ke_depan	perikanan	ke	depan	1
perilaku_dengan_mengedepankan	perilaku	dengan	mengedepankan	1
peringatan_di_depan	peringatan	di	depan	1
peristiwa_masa_depan	peristiwa	masa	depan	1
perjalanan_ke_depan	perjalanan	ke	depan	1
perjalanan_ke_depannya	perjalanan	ke	depannya	1
perjalananya_dari_depan	perjalananya	dari	depan	1
perjuangan_ke_depannya	perjuangan	ke	depannya	1
perjuangan_namun_kedepan	perjuangan	namun	kedepan	1
perkelahian_di_depan	perkelahian	di	depan	1
perkem-bangan_ke_depan	perkem-bangan	ke	depan	1
perkembangan_kedepan_meski	perkembangan	kedepan	meski	1
perkembangan_masa_depan	perkembangan	masa	depan	1
perlahan_di_depan	perlahan	di	depan	1
perlakuan_di_depan	perlakuan	di	depan	1
perlu_dikedepankan_dalam	perlu	dikedepankan	dalam	1
perlu_khawatir_kedepannya	perlu	khawatir	kedepannya	1
permainan_depan_net	permainan	depan	net	1
permainan_masa_depan	permainan	masa	depan	1
permasalahan_ke_depan	permasalahan	ke	depan	1
permasalahan_sering_mengedepankan	permasalahan	sering	mengedepankan	1
permebelan_kedepan_harus	permebelan	kedepan	harus	1
permulaan_tahun_depan	permulaan	tahun	depan	1
pernah_menge-depankan_kepentingan	pernah	menge-depankan	kepentingan	1
perpajakan_tahun_depan	perpajakan	tahun	depan	1
persaingan_kedepan_akan	persaingan	kedepan	akan	1
persaingan_masa_depan	persaingan	masa	depan	1
persen_ke_depan	persen	ke	depan	1
persentasi_di_depan	persentasi	di	depan	1
persiapan_musim_depan	persiapan	musim	depan	1
persis_di_depannya	persis	di	depannya	1
persoalan_di_depannya	persoalan	di	depannya	1
persoalan_lini_depan	persoalan	lini	depan	1
persoalan_yakni_mengedepankan	persoalan	yakni	mengedepankan	1
personal_untuk_mengedepankan	personal	untuk	mengedepankan	1
persuasif_dengan_mengedepankan	persuasif	dengan	mengedepankan	1
pertama_bulan_depan	pertama	bulan	depan	1
pertama_dari_depan	pertama	dari	depan	1
pertama_di_depan	pertama	di	depan	1
pertama_mengedepankan_bahwa	pertama	mengedepankan	bahwa	1
pertama_mengedepankan_hak	pertama	mengedepankan	hak	1
pertandingan_kedepan_bisa	pertandingan	kedepan	bisa	1
pertandingan_pekan_depan	pertandingan	pekan	depan	1
pertanian_di_depan	pertanian	di	depan	1
pertanian_masa_depan	pertanian	masa	depan	1
pertaruhan_masa_depan	pertaruhan	masa	depan	1
pertaruhkan_masa_depan	pertaruhkan	masa	depan	1
perte-ngahan_bulan_depan	perte-ngahan	bulan	depan	1
perte-ngahan_tahun_depan	perte-ngahan	tahun	depan	1
pertenga-han_minggu_depan	pertenga-han	minggu	depan	1
pertimbangan_ke_depan	pertimbangan	ke	depan	1
pertumbuhan_ke_depan	pertumbuhan	ke	depan	1
pertumbuhan_tahun_depan	pertumbuhan	tahun	depan	1
pertunjukan_masa_depan	pertunjukan	masa	depan	1
perubahan_di_depan	perubahan	di	depan	1
perubahan_kedepan_katanya	perubahan	kedepan	katanya	1
perusahaan_kertas_terdepan	perusahaan	kertas	terdepan	1
perusahaan_tahun_depan	perusahaan	tahun	depan	1
perusahaan_teknologi_terdepan	perusahaan	teknologi	terdepan	1
perusahaan-perusahaan_telekomunikasi_terdepan	perusahaan-perusahaan	telekomunikasi	terdepan	1
pesat_ke_depannya	pesat	ke	depannya	1
pesawat_masa_depan	pesawat	masa	depan	1
pesawat_tahun_depan	pesawat	tahun	depan	1
pesepakbola_masa_depan	pesepakbola	masa	depan	1
peserta_mengedepankan_kejujuran	peserta	mengedepankan	kejujuran	1
pesona_di_depan	pesona	di	depan	1
peta_masa_depan	peta	masa	depan	1
petahana_di_depan	petahana	di	depan	1
peternakan_sapi_terdepan	peternakan	sapi	terdepan	1
petik_di_depan	petik	di	depan	1
petugas_di_depan	petugas	di	depan	1
pihak_agar_mengedepankan	pihak	agar	mengedepankan	1
pihak_ke_depannya	pihak	ke	depannya	1
pihak_untuk_kedepankan	pihak	untuk	kedepankan	1
pihak-nya_ke_depan	pihak-nya	ke	depan	1
pihaknya_berharap_kedepan	pihaknya	berharap	kedepan	1
pihaknya_ke_depan	pihaknya	ke	depan	1
pihaknya_lebih_mengedepankan	pihaknya	lebih	mengedepankan	1
pihaknya_mengedepankan_program	pihaknya	mengedepankan	program	1
pikir_ke_depannya	pikir	ke	depannya	1
pikir_pemain_depan	pikir	pemain	depan	1
pikiran_di_depan	pikiran	di	depan	1
pilar_terdepan_di	pilar	terdepan	di	1
pilar_terdepan_peradapan	pilar	terdepan	peradapan	1
pilgub_tahun_depan	pilgub	tahun	depan	1
pilihan_masa_depan	pilihan	masa	depan	1
pililihan_masa_depan	pililihan	masa	depan	1
pilpres_bulan_depan	pilpres	bulan	depan	1
pilwako_tahun_depan	pilwako	tahun	depan	1
pimpinan_ke_depan	pimpinan	ke	depan	1
pimpinan_pekan_depan	pimpinan	pekan	depan	1
pinggir_jalan_depan	pinggir	jalan	depan	1
pinggir_taman_depan	pinggir	taman	depan	1
pinggul_ke_depan	pinggul	ke	depan	1
pingsan_di_depan	pingsan	di	depan	1
pintu_depan_akan	pintu	depan	akan	1
pintu_depan_bagian	pintu	depan	bagian	1
pintu_depan_dibuka	pintu	depan	dibuka	1
pintu_depan_kantor	pintu	depan	kantor	1
pintu_depan_ke	pintu	depan	ke	1
pintu_depan_kediaman	pintu	depan	kediaman	1
pintu_depan_markas	pintu	depan	markas	1
pintu_depan_pintu	pintu	depan	pintu	1
pintu_depan_sebe-lah	pintu	depan	sebe-lah	1
pintu_depan_sebelah	pintu	depan	sebelah	1
pintu_depan_supermarket	pintu	depan	supermarket	1
pintu_depan_terkunci	pintu	depan	terkunci	1
pintu_depan_toko	pintu	depan	toko	1
pintu_dua_depan	pintu	dua	depan	1
pintu_empat_depan	pintu	empat	depan	1
pintu_kiri_depan	pintu	kiri	depan	1
pintu_satu_depan	pintu	satu	depan	1
pintu_terdepan_yang	pintu	terdepan	yang	1
pipi_bagian_depan	pipi	bagian	depan	1
pipis_di_depan	pipis	di	depan	1
pisang_di_depan	pisang	di	depan	1
pita_di_depan	pita	di	depan	1
plastik_di_depan	plastik	di	depan	1
platform_pembayaran_terdepan	platform	pembayaran	terdepan	1
pleno_pekan_depan	pleno	pekan	depan	1
po-litik_ke_depan	po-litik	ke	depan	1
po-sisi_terdepan_diantara	po-sisi	terdepan	diantara	1
podium_di_depan	podium	di	depan	1
pohon_di_depan	pohon	di	depan	1
pohon_ke_depan	pohon	ke	depan	1
pohon_mangga_depan	pohon	mangga	depan	1
pojok_kanan_depan	pojok	kanan	depan	1
pokok_ke_depan	pokok	ke	depan	1
politik_ke_depannya	politik	ke	depannya	1
politik_kedepan_sebutnya	politik	kedepan	sebutnya	1
politik_masa_depan	politik	masa	depan	1
politik_untuk_mengedepankan	politik	untuk	mengedepankan	1
politik_yang_mengedepankan	politik	yang	mengedepankan	1
politis_yang_dikedepankan	politis	yang	dikedepankan	1
polri_ini_mengedepankan	polri	ini	mengedepankan	1
pondasi_masa_depan	pondasi	masa	depan	1
poros_terdepan_twee	poros	terdepan	twee	1
pos_depan_tuturnya	pos	depan	tuturnya	1
pos_pengamanan_depan	pos	pengamanan	depan	1
posisi_ban_depan	posisi	ban	depan	1
posisi_depan_mempunyai	posisi	depan	mempunyai	1
posisi_depan_militer	posisi	depan	militer	1
posisi_moncong_depan	posisi	moncong	depan	1
posisi_pembalap_terdepan	posisi	pembalap	terdepan	1
posisi_ter-depan_dengan	posisi	ter-depan	dengan	1
posisi_terdepan_dan	posisi	terdepan	dan	1
posisi_terdepan_demi	posisi	terdepan	demi	1
posisi_terdepan_enam	posisi	terdepan	enam	1
posisi_terdepan_ha-rus	posisi	terdepan	ha-rus	1
posisi_terdepan_hanpir	posisi	terdepan	hanpir	1
posisi_terdepan_kehilangan	posisi	terdepan	kehilangan	1
posisi_terdepan_kembali	posisi	terdepan	kembali	1
posisi_terdepan_membuat	posisi	terdepan	membuat	1
posisi_terdepan_namun	posisi	terdepan	namun	1
posisi_terdepan_pada	posisi	terdepan	pada	1
posisi_terdepan_sejak	posisi	terdepan	sejak	1
posisi_terdepan_sepanjang	posisi	terdepan	sepanjang	1
posisi_terdepan_setelah	posisi	terdepan	setelah	1
posisi_terdepan_tak	posisi	terdepan	tak	1
posisi_terdepan_tidak	posisi	terdepan	tidak	1
posisinya_ke_depan	posisinya	ke	depan	1
positif_di_depan	positif	di	depan	1
positif_ke_depan	positif	ke	depan	1
positif_supaya_kedepan	positif	supaya	kedepan	1
poskamling_depan_rumah	poskamling	depan	rumah	1
posko_di_depan	posko	di	depan	1
potensi_masa_depan	potensi	masa	depan	1
potensial_yang_kedepannya	potensial	yang	kedepannya	1
praperadilan_pekan_depan	praperadilan	pekan	depan	1
prediksikan_pekan_depan	prediksikan	pekan	depan	1
prediksinya_pekan_depan	prediksinya	pekan	depan	1
prefunding_tahun_depan	prefunding	tahun	depan	1
preman_di_depan	preman	di	depan	1
premium_tahun_depan	premium	tahun	depan	1
presentasi_di_depan	presentasi	di	depan	1
presiden_masa_depan	presiden	masa	depan	1
prestasi_ke_depannya	prestasi	ke	depannya	1
pribadi_ke_depan	pribadi	ke	depan	1
pribadi_yang_mengedepan-kan	pribadi	yang	mengedepan-kan	1
prima_di_depan	prima	di	depan	1
prinsip-nya_ke_depan	prinsip-nya	ke	depan	1
prinsipnya_kita_mengedepankan	prinsipnya	kita	mengedepankan	1
prioritas_pulau_terdepanyang	prioritas	pulau	terdepanyang	1
pro-duktif_ke_depan	pro-duktif	ke	depan	1
pro-gram_ke_depan	pro-gram	ke	depan	1
pro-gram_latihan_kedepan	pro-gram	latihan	kedepan	1
pro-gram_pariwisata_terdepan	pro-gram	pariwisata	terdepan	1
proaktif_mengedepankan_fungsi-fungsi	proaktif	mengedepankan	fungsi-fungsi	1
produk_ter-depan_tandasnya	produk	ter-depan	tandasnya	1
produksi_tahun_depan	produksi	tahun	depan	1
produksinya_tidak_mengedepankan	produksinya	tidak	mengedepankan	1
produktif_lagi_kedepannya	produktif	lagi	kedepannya	1
profesional_tahun_depan	profesional	tahun	depan	1
profesional_yang_kedepannya	profesional	yang	kedepannya	1
program_ini_kedepan	program	ini	kedepan	1
program_kedepan_apalagi	program	kedepan	apalagi	1
program_kedepan_dirinya	program	kedepan	dirinya	1
program_pekan_depan	program	pekan	depan	1
program_yang_mengedepankan	program	yang	mengedepankan	1
program-pro-gram_ke_depan	program-pro-gram	ke	depan	1
program-program_ke_depan	program-program	ke	depan	1
programkan_tahun_depan	programkan	tahun	depan	1
programnya_di_depan	programnya	di	depan	1
project_ke_depan	project	ke	depan	1
prolog_dari_depan	prolog	dari	depan	1
properti_terdepan_di	properti	terdepan	di	1
propinsi_terdepan_di	propinsi	terdepan	di	1
pros-peknya_ke_depan	pros-peknya	ke	depan	1
proses_penyidikan_kedepan	proses	penyidikan	kedepan	1
prospek_ke_depannya	prospek	ke	depannya	1
prospek_kedepan_profesi	prospek	kedepan	profesi	1
prospek_masa_depan	prospek	masa	depan	1
prospek_tahun_depan	prospek	tahun	depan	1
prospeknya_ke_depan	prospeknya	ke	depan	1
provokasi_apapun_kedepankan	provokasi	apapun	kedepankan	1
proyek_juga_mengedepankan	proyek	juga	mengedepankan	1
proyeksi_masa_depan	proyeksi	masa	depan	1
proyeksinya_ke_depan	proyeksinya	ke	depan	1
puasa_dan_kedepannya	puasa	dan	kedepannya	1
puasa_tahun_depan	puasa	tahun	depan	1
publik_ke_depan	publik	ke	depan	1
publik_tahun_depan	publik	tahun	depan	1
publik_yang_mengedepankan	publik	yang	mengedepankan	1
pukul_di_depan	pukul	di	depan	1
pula_masa_depan	pula	masa	depan	1
pulau_terdepan_di	pulau	terdepan	di	1
pulau_terdepan_ini	pulau	terdepan	ini	1
pulau_terdepan_ujar	pulau	terdepan	ujar	1
pulau_terdepan_yang	pulau	terdepan	yang	1
pulau_terdepanyang_sedang	pulau	terdepanyang	sedang	1
pulau-pulau_terdepan_bisa	pulau-pulau	terdepan	bisa	1
pulau-pulau_terdepan_dan	pulau-pulau	terdepan	dan	1
pulau-pulau_terdepan_merupakan	pulau-pulau	terdepan	merupakan	1
pulsa_tahun_depannya	pulsa	tahun	depannya	1
puluh_hari_kedepan	puluh	hari	kedepan	1
puluh_tahun_kedepan	puluh	tahun	kedepan	1
pun_bisa_menge-depankan	pun	bisa	menge-depankan	1
pun_di_depannya	pun	di	depannya	1
pun_ikut_mengedepan	pun	ikut	mengedepan	1
pun_ke_depan	pun	ke	depan	1
pun_ke_depannya	pun	ke	depannya	1
pun_kedepannya_terangnya	pun	kedepannya	terangnya	1
punya_ke_depannya	punya	ke	depannya	1
punya_tahun_depan	punya	tahun	depan	1
puolll_dengan_mengedepankan	puolll	dengan	mengedepankan	1
purnama_masa_depan	purnama	masa	depan	1
pusat_bulan_depan	pusat	bulan	depan	1
pusat_kota_depan	pusat	kota	depan	1
pusatkan_di_depan	pusatkan	di	depan	1
putaran_ke_depan	putaran	ke	depan	1
putih_bagian_depan	putih	bagian	depan	1
radio_di_depan	radio	di	depan	1
rahasia_di_depan	rahasia	di	depan	1
raja_trotoar_depan	raja	trotoar	depan	1
rajin_dikedepankan_sejumlah	rajin	dikedepankan	sejumlah	1
rak_depan_dan	rak	depan	dan	1
rak-yat_ke_depan	rak-yat	ke	depan	1
raksasa_di_depan	raksasa	di	depan	1
rakyat_di_depan	rakyat	di	depan	1
rakyat_harus_dikedepankan	rakyat	harus	dikedepankan	1
rakyat_ke_depan	rakyat	ke	depan	1
rakyatnya_harus_mengedepankan	rakyatnya	harus	mengedepankan	1
ramai_di_depan	ramai	di	depan	1
ramai-ra-mai_ke_depan	ramai-ra-mai	ke	depan	1
rampung_minggu_depan	rampung	minggu	depan	1
rapat_di_depan	rapat	di	depan	1
rapat_pekan_depan	rapat	pekan	depan	1
ratas_pekan_depan	ratas	pekan	depan	1
ratusan_tahun_kedepan	ratusan	tahun	kedepan	1
raya_dari_depan	raya	dari	depan	1
raya_depan_hotel	raya	depan	hotel	1
raya_depan_pasar	raya	depan	pasar	1
raya_masa_depan	raya	masa	depan	1
realitas_masa_depan	realitas	masa	depan	1
red_depan_kami	red	depan	kami	1
referendum_masa_depan	referendum	masa	depan	1
referendum_tahun_depan	referendum	tahun	depan	1
reklame_di_depan	reklame	di	depan	1
rekomendasi_pekan_depan	rekomendasi	pekan	depan	1
religi_didepan_ribuan	religi	didepan	ribuan	1
religious_tapi_mengedepankan	religious	tapi	mengedepankan	1
rem_depan_di	rem	depan	di	1
rem_depan_digunakan	rem	depan	digunakan	1
rem_depan_motor	rem	depan	motor	1
rem_depan_untuk	rem	depan	untuk	1
rencana_di_depan	rencana	di	depan	1
rencana_kedepan_nantinya	rencana	kedepan	nantinya	1
rencana_kedepan_untuk	rencana	kedepan	untuk	1
rencana_masa_depannya	rencana	masa	depannya	1
rencana_pekan_depan	rencana	pekan	depan	1
rencana_tahun_depan	rencana	tahun	depan	1
rencana-rencana_ke_depan	rencana-rencana	ke	depan	1
rencanakan_ke_depan	rencanakan	ke	depan	1
rencananya_tahun_depan	rencananya	tahun	depan	1
rencaNAnya_tahun_depan	rencaNAnya	tahun	depan	1
ria_di_depan	ria	di	depan	1
rias_tahun_depan	rias	tahun	depan	1
ribu_tahun_depan	ribu	tahun	depan	1
ribut-ribut_di_depan	ribut-ribut	di	depan	1
ricuh_di_depan	ricuh	di	depan	1
riil_masa_depan	riil	masa	depan	1
rilis_bulan_depan	rilis	bulan	depan	1
ringroad_depan_kam-pus	ringroad	depan	kam-pus	1
ringsek_bagian_depan	ringsek	bagian	depan	1
rintangan_terbesar_kedepannya	rintangan	terbesar	kedepannya	1
roadmap_ke_depan	roadmap	ke	depan	1
roda_depan_berukuran	roda	depan	berukuran	1
roda_depan_ini	roda	depan	ini	1
roda_depan_menjadi	roda	depan	menjadi	1
roda_depan_mobil	roda	depan	mobil	1
roda_depan_motornya	roda	depan	motornya	1
roda_depan_mulai	roda	depan	mulai	1
roda_depan_sebelah	roda	depan	sebelah	1
roda_depan_terang	roda	depan	terang	1
roda_depan_via	roda	depan	via	1
roda_depan_yang	roda	depan	yang	1
roda_depannya_se-lip	roda	depannya	se-lip	1
roda_kiri_depan	roda	kiri	depan	1
rohani_di_depan	rohani	di	depan	1
rombongan_depan_dengan	rombongan	depan	dengan	1
ronde_di_depan	ronde	di	depan	1
rotasi_didepan_belum	rotasi	didepan	belum	1
ruang_depan_masih	ruang	depan	masih	1
ruang_depan_pamer	ruang	depan	pamer	1
ruang_depan_sel	ruang	depan	sel	1
ruang_depan_x	ruang	depan	x	1
ruangan_depan_dan	ruangan	depan	dan	1
ruangan_depan_gedung	ruangan	depan	gedung	1
ruangan_depan_ke	ruangan	depan	ke	1
ruangan_depan_teras	ruangan	depan	teras	1
rumah_di_depan	rumah	di	depan	1
rumah_masa_depan	rumah	masa	depan	1
rumah_tahun_depan	rumah	tahun	depan	1
rumahmu_di_depan	rumahmu	di	depan	1
rumput_di_depan	rumput	di	depan	1
runtuh_di_depan	runtuh	di	depan	1
rupiah_ke_depannya	rupiah	ke	depannya	1
rutinitas_ke_depan	rutinitas	ke	depan	1
sa-ma_tahun_depan	sa-ma	tahun	depan	1
saat_garis_terdepan	saat	garis	terdepan	1
saat_ke_depan	saat	ke	depan	1
saat_kedepan_diperkirakan	saat	kedepan	diperkirakan	1
saat_rem_depan	saat	rem	depan	1
saat_tahun_depan	saat	tahun	depan	1
saatnya_bekerja_didepan	saatnya	bekerja	didepan	1
saatnya_kita_mengedepankan	saatnya	kita	mengedepankan	1
saatnya_pemerintah_mengedepankan	saatnya	pemerintah	mengedepankan	1
sadar_masa_depan	sadar	masa	depan	1
sadar_masa_depannya	sadar	masa	depannya	1
saf_terdepan_ada	saf	terdepan	ada	1
sahabatnya_di_depan	sahabatnya	di	depan	1
saja_berkembang_kedepannya	saja	berkembang	kedepannya	1
saja_dengan_me-ngedepankan	saja	dengan	me-ngedepankan	1
saja_dengan_mengedepankan	saja	dengan	mengedepankan	1
saja_kedepan_bagaimana	saja	kedepan	bagaimana	1
saja_kedepannya_ujarnya	saja	kedepannya	ujarnya	1
saja_namun_kedepan	saja	namun	kedepan	1
saja_pe-kan_depan	saja	pe-kan	depan	1
saja_tetap_mengedepankan	saja	tetap	mengedepankan	1
saja_tetapi_kedepan	saja	tetapi	kedepan	1
saja_tetapi_mengedepankan	saja	tetapi	mengedepankan	1
saja_yang_terdepan	saja	yang	terdepan	1
sajadah_di_depan	sajadah	di	depan	1
sakit_juga_mengedepankan	sakit	juga	mengedepankan	1
saksi_mata_didepan	saksi	mata	didepan	1
salah_di_depan	salah	di	depan	1
salahkan_ke_depannya	salahkan	ke	depannya	1
saluran_depan_rumah	saluran	depan	rumah	1
sam-butan_di_depan	sam-butan	di	depan	1
sam-pai_minggu_depan	sam-pai	minggu	depan	1
sama_dia_depan	sama	dia	depan	1
sama_kedepan_dengan	sama	kedepan	dengan	1
sama_masa_depan	sama	masa	depan	1
sama_tahun_depan	sama	tahun	depan	1
sama_yakni_depan	sama	yakni	depan	1
sama-sama_mengedepankan_kua-litas	sama-sama	mengedepankan	kua-litas	1
sambangi_tahun_depan	sambangi	tahun	depan	1
sambil_me-nunggu_depan	sambil	me-nunggu	depan	1
sambil_mengedepankan_ketidakberpihakan	sambil	mengedepankan	ketidakberpihakan	1
sambil_tetap_me-ngedepankan	sambil	tetap	me-ngedepankan	1
sampah-sampah_di_depan	sampah-sampah	di	depan	1
sampahnya_di_depan	sampahnya	di	depan	1
sampai_depan_gapura	sampai	depan	gapura	1
sampai_depan_kantor	sampai	depan	kantor	1
sampai_depan_perpustakaan	sampai	depan	perpustakaan	1
sampai_didepan_multimart	sampai	didepan	multimart	1
sampai_ke_depannya	sampai	ke	depannya	1
sampai_lini_depan	sampai	lini	depan	1
sampai_masa_depan	sampai	masa	depan	1
sampai_senin_depan	sampai	senin	depan	1
sampai_tahun_kedepan	sampai	tahun	kedepan	1
sampaikan_di_depan	sampaikan	di	depan	1
sampe_minggu_depan	sampe	minggu	depan	1
samping_depannya_terdapat	samping	depannya	terdapat	1
sampul_depan_dengan	sampul	depan	dengan	1
sampul_depan_kart	sampul	depan	kart	1
sampul_depan_maja-lah	sampul	depan	maja-lah	1
sampul_depan_terkait	sampul	depan	terkait	1
sampul_depan_warna	sampul	depan	warna	1
samurai_di_depan	samurai	di	depan	1
sana_ke_depan	sana	ke	depan	1
sana_minggu_depan	sana	minggu	depan	1
sana_selalu_mengedepankan	sana	selalu	mengedepankan	1
sandera_di_depan	sandera	di	depan	1
sangat_ber-harap_kedepan	sangat	ber-harap	kedepan	1
sangat_penting_dikedepankan	sangat	penting	dikedepankan	1
santer_dikedepankan_bahkan	santer	dikedepankan	bahkan	1
santri_ke_depan	santri	ke	depan	1
santri_ke_depannya	santri	ke	depannya	1
santri_tersebut_dikedepankan	santri	tersebut	dikedepankan	1
santun_mengedepankan_etika	santun	mengedepankan	etika	1
sapaannya_mengedepankan_bangunan	sapaannya	mengedepankan	bangunan	1
sapi_terdepan_kata	sapi	terdepan	kata	1
sarang_di_depan	sarang	di	depan	1
satker_ke_depan	satker	ke	depan	1
satpam_bagian_depan	satpam	bagian	depan	1
satu_bilik_depan	satu	bilik	depan	1
satu_dekade_kedepan	satu	dekade	kedepan	1
satu_di_depan	satu	di	depan	1
satu_hari_kedepan	satu	hari	kedepan	1
satu_kamera_depan	satu	kamera	depan	1
satu_kota_terdepan	satu	kota	terdepan	1
satu_masa_depan	satu	masa	depan	1
satu_pilar_terdepan	satu	pilar	terdepan	1
satu_tim_terdepan	satu	tim	terdepan	1
saya_harapkan_kedepannya	saya	harapkan	kedepannya	1
saya_ke_depannya	saya	ke	depannya	1
saya_mengedepankan_kualitas	saya	mengedepankan	kualitas	1
saya_mengedepankan_pola	saya	mengedepankan	pola	1
saya_tahun_depan	saya	tahun	depan	1
sayap_depan_kiri	sayap	depan	kiri	1
sayembara_tahun_depan	sayembara	tahun	depan	1
se-bab_yang_dikedepankan	se-bab	yang	dikedepankan	1
se-hingga_ke_depan	se-hingga	ke	depan	1
se-lalu_mengedepankan_dan	se-lalu	mengedepankan	dan	1
se-lalu_mengedepankan_ketepa-tan	se-lalu	mengedepankan	ketepa-tan	1
se-nantiasa_mengedepankan_kualitas	se-nantiasa	mengedepankan	kualitas	1
seakan_lebih_mengedepankan	seakan	lebih	mengedepankan	1
seandainya_ke_depan	seandainya	ke	depan	1
sebabnya_ke_depan	sebabnya	ke	depan	1
sebabnya_pekan_depan	sebabnya	pekan	depan	1
sebagai_aparat_ter-depan	sebagai	aparat	ter-depan	1
sebagai_bahan_kedepan	sebagai	bahan	kedepan	1
sebagai_depan_kota	sebagai	depan	kota	1
sebagai_kata_depan	sebagai	kata	depan	1
sebagai_kota_ter-depan	sebagai	kota	ter-depan	1
sebagai_lini_terdepan	sebagai	lini	terdepan	1
sebagai_negara_terdepan	sebagai	negara	terdepan	1
sebagai_ornamen_depan	sebagai	ornamen	depan	1
sebagai_solusi_kedepannya	sebagai	solusi	kedepannya	1
sebagai_upaya_mengedepankan	sebagai	upaya	mengedepankan	1
sebagian_bagian_terdepan	sebagian	bagian	terdepan	1
sebagian_bodi_depan	sebagian	bodi	depan	1
sebagian_sayap_depan	sebagian	sayap	depan	1
sebaiknya_mengedepankan_pemahaman	sebaiknya	mengedepankan	pemahaman	1
sebaiknya_mereka_mengedepankan	sebaiknya	mereka	mengedepankan	1
sebanyak_tahun_depan	sebanyak	tahun	depan	1
sebelah_depan_masjid	sebelah	depan	masjid	1
sebelah_kanan_depan	sebelah	kanan	depan	1
sebelah_kiri_depan	sebelah	kiri	depan	1
sebelumnya_di_depan	sebelumnya	di	depan	1
sebelumnya_melainkan_mengedepankan	sebelumnya	melainkan	mengedepankan	1
sebenar-nya_di_depan	sebenar-nya	di	depan	1
sebenarnya_ke_depan	sebenarnya	ke	depan	1
sebentar_di_depan	sebentar	di	depan	1
sebu-lan_ke_depan	sebu-lan	ke	depan	1
sebuah_kaca_depan	sebuah	kaca	depan	1
sebuah_langkah_terdepan	sebuah	langkah	terdepan	1
sebuah_pembunuhan_dikedepankan	sebuah	pembunuhan	dikedepankan	1
sebuah_pemerintahan_kedepan	sebuah	pemerintahan	kedepan	1
secara_dan_mengedepankan	secara	dan	mengedepankan	1
secara_indepanden_atau	secara	indepanden	atau	1
secepatnya_pekan_depan	secepatnya	pekan	depan	1
sedang_di_depan	sedang	di	depan	1
sedangkan_di_depan	sedangkan	di	depan	1
sedangkan_tahun_depan	sedangkan	tahun	depan	1
sederajat_pekan_depan	sederajat	pekan	depan	1
sedikit_dengan_mengedepankan	sedikit	dengan	mengedepankan	1
segenap_masyarakat_mengedepankan	segenap	masyarakat	mengedepankan	1
segera_dikedepankan_tender	segera	dikedepankan	tender	1
segudang_di_depan	segudang	di	depan	1
sehari_di_depan	sehari	di	depan	1
seharusnya_dikedepankan_baru	seharusnya	dikedepankan	baru	1
seharusnya_mereka_kedepankan	seharusnya	mereka	kedepankan	1
sehat_yang_mengedepankan	sehat	yang	mengedepankan	1
sehingga_diharapkan_kedepan	sehingga	diharapkan	kedepan	1
sehingga_hari_depan	sehingga	hari	depan	1
sehingga_ke_depan-nya	sehingga	ke	depan-nya	1
